cycle,state,stage,answer,candidate_name,candidate_party,pct
2020,Connecticut,general,Trump,Donald Trump,REP,39.0
2020,California,general,Biden,Joseph R. Biden Jr.,DEM,62.0
2020,California,general,Trump,Donald Trump,REP,36.0
2020,California,general,Biden,Joseph R. Biden Jr.,DEM,62.0
2020,California,general,Trump,Donald Trump,REP,36.0
2020,Arizona,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,Arizona,general,Trump,Donald Trump,REP,45.0
2020,Arizona,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Arizona,general,Trump,Donald Trump,REP,46.0
2020,Arkansas,general,Biden,Joseph R. Biden Jr.,DEM,41.0
2020,Arkansas,general,Trump,Donald Trump,REP,57.0
2020,Arkansas,general,Biden,Joseph R. Biden Jr.,DEM,39.0
2020,Arkansas,general,Trump,Donald Trump,REP,60.0
2020,Alabama,general,Biden,Joseph R. Biden Jr.,DEM,41.0
2020,Alabama,general,Trump,Donald Trump,REP,56.0
2020,Alabama,general,Biden,Joseph R. Biden Jr.,DEM,38.0
2020,Alabama,general,Trump,Donald Trump,REP,60.0
2020,Alaska,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Alaska,general,Trump,Donald Trump,REP,54.0
2020,Alaska,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Alaska,general,Trump,Donald Trump,REP,55.0
2020,Indiana,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,Indiana,general,Trump,Donald Trump,REP,53.0
2020,Indiana,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Indiana,general,Trump,Donald Trump,REP,54.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,Florida,general,Trump,Donald Trump,REP,48.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Florida,general,Trump,Donald Trump,REP,50.0
2020,Colorado,general,Biden,Joseph R. Biden Jr.,DEM,57.0
2020,Colorado,general,Trump,Donald Trump,REP,41.0
2020,Colorado,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,Colorado,general,Trump,Donald Trump,REP,43.0
2020,Minnesota,general,Biden,Joseph R. Biden Jr.,DEM,54.0
2020,Minnesota,general,Trump,Donald Trump,REP,39.0
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,Georgia,general,Trump,Donald Trump,REP,48.0
2020,Georgia,general,Jorgensen,Jo Jorgensen,LIB,2.5
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Georgia,general,Trump,Donald Trump,REP,46.0
2020,Ohio,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,Ohio,general,Trump,Donald Trump,REP,49.0
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Texas,general,Trump,Donald Trump,REP,50.0
2020,Nevada,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Nevada,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,54.0
2020,,general,Trump,Donald Trump,REP,46.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,45.9
2020,North Carolina,general,Trump,Donald Trump,REP,48.05
2020,North Carolina,general,Blankenship,Don Blankenship,CON,2.02
2020,North Carolina,general,Jorgensen,Jo Jorgensen,LIB,1.21
2020,North Carolina,general,Hawkins,Howie Hawkins,GRE,0.94
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,50.32
2020,North Carolina,general,Trump,Donald Trump,REP,47.6
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,Texas,general,Trump,Donald Trump,REP,50.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Florida,general,Trump,Donald Trump,REP,46.0
2020,Florida,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,Florida,general,Hawkins,Howie Hawkins,GRE,0.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.8
2020,,general,Trump,Donald Trump,REP,45.6
2020,,general,Jorgensen,Jo Jorgensen,LIB,1.1
2020,,general,Hawkins,Howie Hawkins,GRE,0.5
2020,Arizona,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Arizona,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,Alaska,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Alaska,general,Trump,Donald Trump,REP,52.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,,general,Trump,Donald Trump,REP,47.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,,general,Trump,Donald Trump,REP,43.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.9
2020,,general,Trump,Donald Trump,REP,46.2
2020,New Hampshire,general,Biden,Joseph R. Biden Jr.,DEM,58.0
2020,New Hampshire,general,Trump,Donald Trump,REP,39.0
2020,New Hampshire,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,47.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,,general,Trump,Donald Trump,REP,47.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,,general,Trump,Donald Trump,REP,48.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,North Carolina,general,Trump,Donald Trump,REP,46.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,North Carolina,general,Trump,Donald Trump,REP,46.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,46.6
2020,Michigan,general,Trump,Donald Trump,REP,49.1
2020,Michigan,general,Jorgensen,Jo Jorgensen,LIB,2.1
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,46.9
2020,Florida,general,Trump,Donald Trump,REP,49.6
2020,Florida,general,Jorgensen,Jo Jorgensen,LIB,1.5
2020,Arizona,general,Biden,Joseph R. Biden Jr.,DEM,46.4
2020,Arizona,general,Trump,Donald Trump,REP,48.9
2020,Arizona,general,Jorgensen,Jo Jorgensen,LIB,2.3
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Michigan,general,Trump,Donald Trump,REP,41.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,,general,Trump,Donald Trump,REP,45.3
2020,,general,Jorgensen,Jo Jorgensen,LIB,1.5
2020,,general,Hawkins,Howie Hawkins,GRE,0.8
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.3
2020,,general,Trump,Donald Trump,REP,44.8
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Florida,general,Trump,Donald Trump,REP,45.0
2020,Florida,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,Florida,general,Hawkins,Howie Hawkins,GRE,0.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,Florida,general,Trump,Donald Trump,REP,45.0
2020,Florida,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Florida,general,Trump,Donald Trump,REP,46.0
2020,Florida,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,New Hampshire,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,New Hampshire,general,Trump,Donald Trump,REP,45.0
2020,New Hampshire,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,South Dakota,general,Biden,Joseph R. Biden Jr.,DEM,40.0
2020,South Dakota,general,Trump,Donald Trump,REP,55.0
2020,South Dakota,general,Jorgensen,Jo Jorgensen,LIB,3.0
2020,Alabama,general,Biden,Joseph R. Biden Jr.,DEM,38.9
2020,Alabama,general,Trump,Donald Trump,REP,58.1
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,53.5
2020,Michigan,general,Trump,Donald Trump,REP,40.6
2020,Kentucky,general,Biden,Joseph R. Biden Jr.,DEM,38.8
2020,Kentucky,general,Trump,Donald Trump,REP,52.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.39
2020,,general,Trump,Donald Trump,REP,42.26
2020,,general,Biden,Joseph R. Biden Jr.,DEM,54.19
2020,,general,Trump,Donald Trump,REP,42.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,53.51
2020,,general,Trump,Donald Trump,REP,42.36
2020,Wyoming,general,Biden,Joseph R. Biden Jr.,DEM,31.0
2020,Wyoming,general,Trump,Donald Trump,REP,59.0
2020,Wyoming,general,Jorgensen,Jo Jorgensen,LIB,5.0
2020,Wyoming,general,Biden,Joseph R. Biden Jr.,DEM,30.0
2020,Wyoming,general,Trump,Donald Trump,REP,68.0
2020,Wyoming,general,Biden,Joseph R. Biden Jr.,DEM,31.0
2020,Wyoming,general,Trump,Donald Trump,REP,68.0
2020,West Virginia,general,Biden,Joseph R. Biden Jr.,DEM,32.0
2020,West Virginia,general,Trump,Donald Trump,REP,66.0
2020,West Virginia,general,Biden,Joseph R. Biden Jr.,DEM,32.0
2020,West Virginia,general,Trump,Donald Trump,REP,66.0
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,Wisconsin,general,Trump,Donald Trump,REP,42.0
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,Wisconsin,general,Trump,Donald Trump,REP,43.0
2020,Washington,general,Biden,Joseph R. Biden Jr.,DEM,61.0
2020,Washington,general,Trump,Donald Trump,REP,36.0
2020,Washington,general,Biden,Joseph R. Biden Jr.,DEM,62.0
2020,Washington,general,Trump,Donald Trump,REP,36.0
2020,Vermont,general,Biden,Joseph R. Biden Jr.,DEM,68.0
2020,Vermont,general,Trump,Donald Trump,REP,29.0
2020,Vermont,general,Biden,Joseph R. Biden Jr.,DEM,69.0
2020,Vermont,general,Trump,Donald Trump,REP,29.0
2020,Virginia,general,Biden,Joseph R. Biden Jr.,DEM,56.0
2020,Virginia,general,Trump,Donald Trump,REP,41.0
2020,Virginia,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,Virginia,general,Trump,Donald Trump,REP,43.0
2020,Utah,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Utah,general,Trump,Donald Trump,REP,55.0
2020,Utah,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Utah,general,Trump,Donald Trump,REP,55.0
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,Texas,general,Trump,Donald Trump,REP,48.0
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,Texas,general,Trump,Donald Trump,REP,51.0
2020,Tennessee,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Tennessee,general,Trump,Donald Trump,REP,54.0
2020,Tennessee,general,Biden,Joseph R. Biden Jr.,DEM,42.0
2020,Tennessee,general,Trump,Donald Trump,REP,56.0
2020,South Dakota,general,Biden,Joseph R. Biden Jr.,DEM,41.0
2020,South Dakota,general,Trump,Donald Trump,REP,56.0
2020,South Dakota,general,Biden,Joseph R. Biden Jr.,DEM,41.0
2020,South Dakota,general,Trump,Donald Trump,REP,57.0
2020,South Carolina,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,South Carolina,general,Trump,Donald Trump,REP,51.0
2020,South Carolina,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,South Carolina,general,Trump,Donald Trump,REP,54.0
2020,Rhode Island,general,Biden,Joseph R. Biden Jr.,DEM,67.0
2020,Rhode Island,general,Trump,Donald Trump,REP,31.0
2020,Rhode Island,general,Biden,Joseph R. Biden Jr.,DEM,67.0
2020,Rhode Island,general,Trump,Donald Trump,REP,32.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,45.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,46.0
2020,Oregon,general,Biden,Joseph R. Biden Jr.,DEM,60.0
2020,Oregon,general,Trump,Donald Trump,REP,38.0
2020,Oregon,general,Biden,Joseph R. Biden Jr.,DEM,61.0
2020,Oregon,general,Trump,Donald Trump,REP,38.0
2020,Oklahoma,general,Biden,Joseph R. Biden Jr.,DEM,41.0
2020,Oklahoma,general,Trump,Donald Trump,REP,57.0
2020,Oklahoma,general,Biden,Joseph R. Biden Jr.,DEM,40.0
2020,Oklahoma,general,Trump,Donald Trump,REP,59.0
2020,Ohio,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Ohio,general,Trump,Donald Trump,REP,50.0
2020,Ohio,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,Ohio,general,Trump,Donald Trump,REP,51.0
2020,New York,general,Biden,Joseph R. Biden Jr.,DEM,63.0
2020,New York,general,Trump,Donald Trump,REP,34.0
2020,New York,general,Biden,Joseph R. Biden Jr.,DEM,63.0
2020,New York,general,Trump,Donald Trump,REP,34.0
2020,Nevada,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,Nevada,general,Trump,Donald Trump,REP,47.0
2020,Nevada,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Nevada,general,Trump,Donald Trump,REP,49.0
2020,New Mexico,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,New Mexico,general,Trump,Donald Trump,REP,46.0
2020,New Mexico,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,New Mexico,general,Trump,Donald Trump,REP,46.0
2020,New Jersey,general,Biden,Joseph R. Biden Jr.,DEM,60.0
2020,New Jersey,general,Trump,Donald Trump,REP,36.0
2020,New Jersey,general,Biden,Joseph R. Biden Jr.,DEM,60.0
2020,New Jersey,general,Trump,Donald Trump,REP,37.0
2020,New Hampshire,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,New Hampshire,general,Trump,Donald Trump,REP,43.0
2020,New Hampshire,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,New Hampshire,general,Trump,Donald Trump,REP,44.0
2020,Nebraska,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Nebraska,general,Trump,Donald Trump,REP,51.0
2020,Nebraska,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Nebraska,general,Trump,Donald Trump,REP,53.0
2020,North Dakota,general,Biden,Joseph R. Biden Jr.,DEM,42.0
2020,North Dakota,general,Trump,Donald Trump,REP,56.0
2020,North Dakota,general,Biden,Joseph R. Biden Jr.,DEM,42.0
2020,North Dakota,general,Trump,Donald Trump,REP,57.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,North Carolina,general,Trump,Donald Trump,REP,45.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,North Carolina,general,Trump,Donald Trump,REP,47.0
2020,Montana,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Montana,general,Trump,Donald Trump,REP,49.0
2020,Montana,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Montana,general,Trump,Donald Trump,REP,50.0
2020,Mississippi,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Mississippi,general,Trump,Donald Trump,REP,56.0
2020,Mississippi,general,Biden,Joseph R. Biden Jr.,DEM,37.0
2020,Mississippi,general,Trump,Donald Trump,REP,62.0
2020,Missouri,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Missouri,general,Trump,Donald Trump,REP,52.0
2020,Missouri,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,Missouri,general,Trump,Donald Trump,REP,53.0
2020,Minnesota,general,Biden,Joseph R. Biden Jr.,DEM,54.0
2020,Minnesota,general,Trump,Donald Trump,REP,43.0
2020,Minnesota,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,Minnesota,general,Trump,Donald Trump,REP,42.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,Michigan,general,Trump,Donald Trump,REP,44.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,Michigan,general,Trump,Donald Trump,REP,45.0
2020,Maine,general,Biden,Joseph R. Biden Jr.,DEM,56.0
2020,Maine,general,Trump,Donald Trump,REP,42.0
2020,Maine,general,Biden,Joseph R. Biden Jr.,DEM,56.0
2020,Maine,general,Trump,Donald Trump,REP,43.0
2020,Maryland,general,Biden,Joseph R. Biden Jr.,DEM,67.0
2020,Maryland,general,Trump,Donald Trump,REP,30.0
2020,Maryland,general,Biden,Joseph R. Biden Jr.,DEM,66.0
2020,Maryland,general,Trump,Donald Trump,REP,32.0
2020,Massachusetts,general,Biden,Joseph R. Biden Jr.,DEM,69.0
2020,Massachusetts,general,Trump,Donald Trump,REP,28.0
2020,Massachusetts,general,Biden,Joseph R. Biden Jr.,DEM,70.0
2020,Massachusetts,general,Trump,Donald Trump,REP,28.0
2020,Louisiana,general,Biden,Joseph R. Biden Jr.,DEM,41.0
2020,Louisiana,general,Trump,Donald Trump,REP,55.0
2020,Louisiana,general,Biden,Joseph R. Biden Jr.,DEM,38.0
2020,Louisiana,general,Trump,Donald Trump,REP,60.0
2020,Kentucky,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Kentucky,general,Trump,Donald Trump,REP,55.0
2020,Kentucky,general,Biden,Joseph R. Biden Jr.,DEM,42.0
2020,Kentucky,general,Trump,Donald Trump,REP,56.0
2020,Kansas,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,Kansas,general,Trump,Donald Trump,REP,51.0
2020,Kansas,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,Kansas,general,Trump,Donald Trump,REP,51.0
2020,Indiana,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Indiana,general,Trump,Donald Trump,REP,54.0
2020,Indiana,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Indiana,general,Trump,Donald Trump,REP,55.0
2020,Illinois,general,Biden,Joseph R. Biden Jr.,DEM,58.0
2020,Illinois,general,Trump,Donald Trump,REP,39.0
2020,Illinois,general,Biden,Joseph R. Biden Jr.,DEM,57.0
2020,Illinois,general,Trump,Donald Trump,REP,41.0
2020,Idaho,general,Biden,Joseph R. Biden Jr.,DEM,40.0
2020,Idaho,general,Trump,Donald Trump,REP,57.0
2020,Idaho,general,Biden,Joseph R. Biden Jr.,DEM,40.0
2020,Idaho,general,Trump,Donald Trump,REP,58.0
2020,Iowa,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Iowa,general,Trump,Donald Trump,REP,48.0
2020,Iowa,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,Iowa,general,Trump,Donald Trump,REP,50.0
2020,Hawaii,general,Biden,Joseph R. Biden Jr.,DEM,62.0
2020,Hawaii,general,Trump,Donald Trump,REP,35.0
2020,Hawaii,general,Biden,Joseph R. Biden Jr.,DEM,63.0
2020,Hawaii,general,Trump,Donald Trump,REP,34.0
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Georgia,general,Trump,Donald Trump,REP,45.0
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Georgia,general,Trump,Donald Trump,REP,48.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,Florida,general,Trump,Donald Trump,REP,48.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Florida,general,Trump,Donald Trump,REP,50.0
2020,Delaware,general,Biden,Joseph R. Biden Jr.,DEM,63.0
2020,Delaware,general,Trump,Donald Trump,REP,35.0
2020,Delaware,general,Biden,Joseph R. Biden Jr.,DEM,62.0
2020,Delaware,general,Trump,Donald Trump,REP,37.0
2020,District of Columbia,general,Biden,Joseph R. Biden Jr.,DEM,88.0
2020,District of Columbia,general,Trump,Donald Trump,REP,10.0
2020,District of Columbia,general,Biden,Joseph R. Biden Jr.,DEM,89.0
2020,District of Columbia,general,Trump,Donald Trump,REP,9.0
2020,Connecticut,general,Biden,Joseph R. Biden Jr.,DEM,63.0
2020,Connecticut,general,Trump,Donald Trump,REP,34.0
2020,Connecticut,general,Biden,Joseph R. Biden Jr.,DEM,63.0
2020,Connecticut,general,Trump,Donald Trump,REP,35.0
2020,Colorado,general,Biden,Joseph R. Biden Jr.,DEM,60.0
2020,Colorado,general,Trump,Donald Trump,REP,38.0
2020,Colorado,general,Biden,Joseph R. Biden Jr.,DEM,59.0
2020,Colorado,general,Trump,Donald Trump,REP,40.0
2020,Arizona,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,Arizona,general,Trump,Donald Trump,REP,45.0
2020,Arizona,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Arizona,general,Trump,Donald Trump,REP,46.0
2020,Arkansas,general,Biden,Joseph R. Biden Jr.,DEM,40.0
2020,Arkansas,general,Trump,Donald Trump,REP,58.0
2020,Arkansas,general,Biden,Joseph R. Biden Jr.,DEM,38.0
2020,Arkansas,general,Trump,Donald Trump,REP,60.0
2020,Alabama,general,Biden,Joseph R. Biden Jr.,DEM,41.0
2020,Alabama,general,Trump,Donald Trump,REP,57.0
2020,Alabama,general,Biden,Joseph R. Biden Jr.,DEM,37.0
2020,Alabama,general,Trump,Donald Trump,REP,61.0
2020,Alaska,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Alaska,general,Trump,Donald Trump,REP,53.0
2020,Alaska,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Alaska,general,Trump,Donald Trump,REP,54.0
2020,California,general,Biden,Joseph R. Biden Jr.,DEM,61.0
2020,California,general,Trump,Donald Trump,REP,36.0
2020,California,general,Biden,Joseph R. Biden Jr.,DEM,61.0
2020,California,general,Trump,Donald Trump,REP,37.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,North Carolina,general,Trump,Donald Trump,REP,47.0
2020,Montana,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,Montana,general,Trump,Donald Trump,REP,49.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,North Carolina,general,Trump,Donald Trump,REP,46.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,54.0
2020,,general,Trump,Donald Trump,REP,43.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,,general,Trump,Donald Trump,REP,48.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,47.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,45.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,52.4
2020,Michigan,general,Trump,Donald Trump,REP,42.0
2020,Michigan,general,Jorgensen,Jo Jorgensen,LIB,3.2
2020,Michigan,general,Hawkins,Howie Hawkins,GRE,0.4
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,Florida,general,Trump,Donald Trump,REP,47.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,Florida,general,Trump,Donald Trump,REP,46.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,North Carolina,general,Trump,Donald Trump,REP,45.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,,general,Trump,Donald Trump,REP,45.4
2020,,general,Jorgensen,Jo Jorgensen,LIB,1.6
2020,,general,Hawkins,Howie Hawkins,GRE,0.6
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Georgia,general,Trump,Donald Trump,REP,45.0
2020,Georgia,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Georgia,general,Trump,Donald Trump,REP,46.0
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Georgia,general,Trump,Donald Trump,REP,48.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.5
2020,,general,Trump,Donald Trump,REP,38.5
2020,Minnesota,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,Minnesota,general,Trump,Donald Trump,REP,42.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,49.5
2020,,general,Trump,Donald Trump,REP,43.0
2020,,general,Hawkins,Howie Hawkins,GRE,1.0
2020,,general,Jorgensen,Jo Jorgensen,LIB,1.3
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.8
2020,,general,Trump,Donald Trump,REP,44.3
2020,Maine CD-2,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Maine CD-2,general,Trump,Donald Trump,REP,45.0
2020,Maine CD-2,general,Jorgensen,Jo Jorgensen,LIB,2.2
2020,Maine CD-2,general,Hawkins,Howie Hawkins,GRE,1.6
2020,Maine CD-2,general,De La Fuente,Roque De La Fuente,OTH,0.7
2020,Maine CD-2,general,Biden,Joseph R. Biden Jr.,DEM,51.4
