OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLKGRPCE20,GEOID20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,Pop20,HH20,MHI20,DAC20,Shape__Area,Shape__Length
21207,06,085,506304,1,060855063041,Block Group 1,G5030,S,595857,0,2993,979,120972,N,943647.71444228,4300.86409031597
21208,06,085,506305,1,060855063051,Block Group 1,G5030,S,196043,0,1614,426,80345,N,310392.977553755,2282.29641571265
21209,06,085,506305,2,060855063052,Block Group 2,G5030,S,323781,0,1926,727,79583,N,512686.371495695,3319.03306755788
21210,06,085,507203,1,060855072031,Block Group 1,G5030,S,908650,0,1569,632,166250,N,1436881.41687016,4814.54993419894
21211,06,085,507205,1,060855072051,Block Group 1,G5030,S,288867,0,536,165,181875,N,456873.02171043,2801.23692328844
21212,06,085,507806,1,060855078061,Block Group 1,G5030,S,442819,0,950,309,222250,N,701635.20788384,4233.38492633149
21213,06,085,507806,2,060855078062,Block Group 2,G5030,S,419853,0,1654,668,165595,N,665152.171910115,4176.99835669116
21214,06,085,507806,3,060855078063,Block Group 3,G5030,S,286509,0,1895,595,160795,N,453981.10156534,3167.70339926709
21215,06,085,507807,1,060855078071,Block Group 1,G5030,S,528464,0,1476,432,196912,N,836926.135142365,4220.44286222983
21216,06,085,507807,2,060855078072,Block Group 2,G5030,S,468575,0,2081,652,200417,N,742070.4899034,3602.47670277498
21217,06,085,507808,1,060855078081,Block Group 1,G5030,S,289990,0,655,233,250001,N,459159.93733061,3938.18784672316
21218,06,085,507808,3,060855078083,Block Group 3,G5030,S,440292,0,1852,517,250001,N,697187.01566106,3949.20727082832
21219,06,085,506402,1,060855064021,Block Group 1,G5030,S,387038,0,1311,592,75938,N,612865.011043375,4407.99886954292
21220,06,085,506402,3,060855064023,Block Group 3,G5030,S,289951,0,1162,412,157500,N,458998.24443215,3721.85607746058
21221,06,023,000600,1,060230006001,Block Group 1,G5030,S,532658,0,456,207,68393,N,930221.23112871,4406.88239524293
21222,06,023,000600,4,060230006004,Block Group 4,G5030,S,785022,0,2123,661,42019,Y,1370917.35273343,4952.88230530588
21223,06,023,000600,5,060230006005,Block Group 5,G5030,S,859343,0,1121,491,60434,Y,1500723.08850868,5916.09002769247
21224,06,023,000700,1,060230007001,Block Group 1,G5030,S,1369636,15701,1312,542,46750,Y,2418257.78873575,8256.17856015064
21225,06,085,506502,1,060855065021,Block Group 1,G5030,S,550983,0,1567,728,88056,N,872110.355286615,4258.7957324648
21226,06,085,507205,2,060855072052,Block Group 2,G5030,S,958657,0,1742,732,173611,N,1516157.05692111,6585.05021524124
21227,06,085,507205,3,060855072053,Block Group 3,G5030,S,1390410,0,1516,632,140227,N,2198725.54839549,7933.45414616024
21228,06,023,000700,2,060230007002,Block Group 2,G5030,S,2494049,0,1881,678,78929,N,4352455.32655552,11158.6957709709
21229,06,023,000500,4,060230005004,Block Group 4,G5030,S,241208,0,1218,421,34813,Y,421320.84458933,2689.61873778349
21230,06,085,507808,4,060855078084,Block Group 4,G5030,S,596400,0,1826,589,205865,N,944136.328767145,4106.39004533515
21231,06,085,507903,1,060855079031,Block Group 1,G5030,S,494904,0,1645,530,180417,N,783454.461527045,3511.03845941681
21232,06,085,507903,2,060855079032,Block Group 2,G5030,S,382611,0,2330,685,250001,N,605877.997559885,3633.78125130756
21233,06,085,507904,2,060855079042,Block Group 2,G5030,S,703129,0,1478,483,229313,N,1113128.8329331,4575.01024529477
21234,06,085,507905,1,060855079051,Block Group 1,G5030,S,287655,0,1912,721,101776,N,455496.426245305,3544.62700856372
21235,06,085,506503,1,060855065031,Block Group 1,G5030,S,784751,0,2300,888,120714,N,1242088.76236414,4497.52182358993
21236,06,085,506503,2,060855065032,Block Group 2,G5030,S,668675,0,1771,931,28456,Y,1058177.60002796,4136.08141388419
21237,06,085,506503,3,060855065033,Block Group 3,G5030,S,336060,0,1995,784,81111,N,531733.144998765,2984.36096173434
21238,06,085,506601,1,060855066011,Block Group 1,G5030,S,558603,0,1629,551,153068,N,884270.085288985,4966.07040107659
21239,06,085,506601,2,060855066012,Block Group 2,G5030,S,328149,0,855,299,190250,N,519356.24170023,3311.23180627584
21240,06,085,506601,3,060855066013,Block Group 3,G5030,S,679786,0,1638,698,78839,N,1076003.09484055,4938.05434979448
21241,06,085,506603,1,060855066031,Block Group 1,G5030,S,354715,0,774,255,180179,N,561339.456467205,3929.46242862873
21242,06,085,507205,4,060855072054,Block Group 4,G5030,S,739716,0,857,279,210852,N,1169679.06701078,5959.47312338842
21243,06,085,507301,1,060855073011,Block Group 1,G5030,S,385730,0,884,273,205893,N,610234.32996758,5017.4595936706
21244,06,037,234502,2,060372345022,Block Group 2,G5030,S,121773,0,837,302,0,Data Not Available,177629.991413705,1704.20619662833
21245,06,037,234901,2,060372349012,Block Group 2,G5030,S,143608,0,2438,872,27708,Y,209390.926364415,1936.61624211671
21246,06,037,239501,2,060372395012,Block Group 2,G5030,S,152605,0,1201,302,48000,Y,222455.501946765,1887.58350300631
21247,06,037,239702,3,060372397023,Block Group 3,G5030,S,199280,0,1907,462,42823,Y,290423.710173365,2166.71817110449
21248,06,037,239801,3,060372398013,Block Group 3,G5030,S,124186,0,1316,279,59293,Y,180998.07621875,1712.63747431909
21249,06,085,507905,2,060855079052,Block Group 2,G5030,S,595118,0,1672,533,208352,N,942308.61444807,4982.11805777029
21250,06,085,507905,3,060855079053,Block Group 3,G5030,S,577434,0,1755,716,156538,N,914110.550553315,4125.20683058002
21251,06,085,507906,1,060855079061,Block Group 1,G5030,S,452492,0,1426,465,247212,N,716478.074279935,3697.39512251902
21252,06,085,507906,2,060855079062,Block Group 2,G5030,S,333753,0,900,325,195875,N,528468.901944325,3449.56823308632
21253,06,085,507906,3,060855079063,Block Group 3,G5030,S,324796,0,754,223,167292,N,514176.8542156,3549.28386998895
21254,06,085,507906,4,060855079064,Block Group 4,G5030,S,314911,0,1306,382,250001,N,498519.73689727,4016.33937262094
21255,06,037,241201,1,060372412011,Block Group 1,G5030,S,197835,0,1193,378,65385,N,288171.312167585,2148.16902853391
21256,06,037,408402,3,060374084023,Block Group 3,G5030,S,9186188,1680,3481,984,82125,N,13407532.7136531,20287.0993486247
21257,06,037,430301,3,060374303013,Block Group 3,G5030,S,6003656,19922,1311,480,128295,N,8821177.55287559,18658.2585403358
21258,06,037,430301,4,060374303014,Block Group 4,G5030,S,3412035,0,2595,882,126250,N,4996203.98239311,11693.0714326484
21259,06,037,430302,1,060374303021,Block Group 1,G5030,S,325863,0,1257,509,69973,N,477023.925750835,2937.66764610397
21260,06,037,431502,1,060374315021,Block Group 1,G5030,S,300472,0,911,318,61042,Y,439358.07384272,2733.04382992712
21261,06,085,506603,2,060855066032,Block Group 2,G5030,S,569927,0,1865,636,250001,N,901811.206580735,4290.18528030102
21262,06,085,506604,1,060855066041,Block Group 1,G5030,S,195200,0,577,233,0,Data Not Available,308914.44414043,2522.61338146044
21263,06,085,506604,2,060855066042,Block Group 2,G5030,S,555449,0,1996,709,245234,N,878950.398806255,5264.00492958852
21264,06,085,506604,3,060855066043,Block Group 3,G5030,S,461058,0,1695,533,168092,N,729518.379553645,3911.29808584501
21265,06,085,506604,4,060855066044,Block Group 4,G5030,S,585968,0,1708,502,250001,N,927056.74861845,5209.5351978416
21266,06,085,506604,5,060855066045,Block Group 5,G5030,S,659819,0,1367,442,171333,N,1044231.44166461,5260.92326216202
21267,06,023,000100,3,060230001003,Block Group 3,G5030,S,197298,0,765,362,32174,Y,344568.507838415,2473.77313120784
21268,06,023,000100,2,060230001002,Block Group 2,G5030,S,323390,0,1382,542,37614,Y,564851.6557494,3043.51422816982
21269,06,023,000200,1,060230002001,Block Group 1,G5030,S,360970,0,730,385,53063,Y,630328.22400507,3182.82479674917
21270,06,023,000200,2,060230002002,Block Group 2,G5030,S,396834,0,778,351,0,Data Not Available,692840.526900195,3348.44121318795
21271,06,023,000200,3,060230002003,Block Group 3,G5030,S,268206,0,820,339,36663,Y,468273.94250794,3082.40906150505
21272,06,085,508203,1,060855082031,Block Group 1,G5030,S,390046,0,1543,465,195163,N,618302.65151959,3387.34526956268
21273,06,085,508203,3,060855082033,Block Group 3,G5030,S,730131,0,2340,767,175521,N,1157176.48014496,5366.4328261946
21274,06,085,508204,1,060855082041,Block Group 1,G5030,S,325784,0,2142,703,151771,N,516442.983663825,2999.99912180659
21275,06,085,508204,2,060855082042,Block Group 2,G5030,S,289967,0,1024,342,200887,N,459604.8401832,2942.433351307
21276,06,085,506605,1,060855066051,Block Group 1,G5030,S,577688,0,2043,780,116288,N,914518.433738835,3978.82901835725
21277,06,085,506605,2,060855066052,Block Group 2,G5030,S,421511,0,2515,749,91793,N,667276.59484782,4025.83067552948
21278,06,085,506606,1,060855066061,Block Group 1,G5030,S,255956,0,900,335,118542,N,405139.190574985,3070.40850426262
21279,06,085,506606,2,060855066062,Block Group 2,G5030,S,652781,0,2485,775,101318,N,1033151.0117394,4790.13321702234
21280,06,085,506606,3,060855066063,Block Group 3,G5030,S,291478,0,1619,537,83472,N,461362.4327306,3246.10185631861
21281,06,085,506701,1,060855067011,Block Group 1,G5030,S,253382,0,723,233,191490,N,400820.465817005,3246.12538972522
21282,06,085,506701,2,060855067012,Block Group 2,G5030,S,681404,0,1723,504,162546,N,1078027.64831597,5738.11370246897
21283,06,085,507301,3,060855073013,Block Group 3,G5030,S,1508738,0,870,342,191216,N,2386006.46529996,8246.40932459402
21284,06,085,507301,4,060855073014,Block Group 4,G5030,S,767044,0,737,192,227895,N,1213017.64343517,4858.78753271881
21285,06,085,507401,1,060855074011,Block Group 1,G5030,S,524833,0,1566,556,235147,N,830716.54069412,4330.19576199548
21286,06,085,507401,2,060855074012,Block Group 2,G5030,S,747213,0,1456,421,220329,N,1182536.97765659,7781.89188422096
21287,06,085,506701,3,060855067013,Block Group 3,G5030,S,664788,0,1731,523,186964,N,1051596.47821236,4491.45329243763
21288,06,085,506702,1,060855067021,Block Group 1,G5030,S,788924,0,2995,761,79406,N,1248227.54015794,5037.03043209916
21289,06,085,506703,1,060855067031,Block Group 1,G5030,S,753276,0,1767,552,158289,N,1191514.52231858,4998.81745158591
21290,06,085,506703,2,060855067032,Block Group 2,G5030,S,231411,0,891,392,97622,N,366006.659647345,3227.11409107145
21291,06,023,000300,1,060230003001,Block Group 1,G5030,S,383454,0,580,235,60875,Y,669349.036373685,3399.32243923884
21292,06,023,000300,2,060230003002,Block Group 2,G5030,S,216762,0,687,319,30750,Y,378381.667952905,2858.76293245209
21293,06,023,000200,4,060230002004,Block Group 4,G5030,S,1577197,590178,2169,775,45903,Y,3784144.66241924,10079.1287935315
21294,06,023,000200,6,060230002006,Block Group 6,G5030,S,316844,0,722,382,42938,Y,553283.907530515,2976.56131838351
21295,06,023,000300,3,060230003003,Block Group 3,G5030,S,341314,0,962,374,37929,Y,595802.028590905,3242.69879129248
21296,06,023,000300,4,060230003004,Block Group 4,G5030,S,1371852,264,1589,752,56250,Y,2394858.10533089,8409.78992031258
21297,06,023,000300,5,060230003005,Block Group 5,G5030,S,768378,0,1279,690,36842,Y,1341024.98502031,7114.30980087823
21298,06,085,508004,3,060855080043,Block Group 3,G5030,S,646167,0,2610,804,131375,N,1023425.09601419,5269.96908103924
21299,06,085,508003,2,060855080032,Block Group 2,G5030,S,318670,0,882,279,167321,N,504684.73254561,2862.76177437942
21300,06,037,551501,2,060375515012,Block Group 2,G5030,S,270907,0,1503,355,125184,N,394532.64952961,2595.6507762132
21301,06,037,552001,1,060375520011,Block Group 1,G5030,S,297521,0,1597,451,75547,N,433122.908069595,2888.21455702841
21302,06,037,554301,1,060375543011,Block Group 1,G5030,S,243071,0,983,294,78462,N,353587.329288325,2427.47932145239
21303,06,085,506703,3,060855067033,Block Group 3,G5030,S,369774,0,822,355,0,Data Not Available,584829.216635745,3407.07600394593
21304,06,085,506801,1,060855068011,Block Group 1,G5030,S,964205,0,2106,737,156995,N,1524085.87120345,8325.67061672447
21305,06,085,506801,2,060855068012,Block Group 2,G5030,S,956207,0,1370,558,102353,N,1511763.55339008,5997.02605707201
21306,06,085,506801,3,060855068013,Block Group 3,G5030,S,615046,0,1441,448,205284,N,972164.337712025,4074.21349593819
21307,06,085,506801,4,060855068014,Block Group 4,G5030,S,356978,0,739,243,236979,N,564249.768254955,3831.2560928388
21308,06,085,507401,4,060855074014,Block Group 4,G5030,S,576909,0,1005,333,212386,N,913110.9518305,4205.6596790012
21309,06,085,507401,3,060855074013,Block Group 3,G5030,S,882372,0,1222,397,209792,N,1396538.82242202,5445.58806364816
21310,06,085,507401,5,060855074015,Block Group 5,G5030,S,496439,0,620,236,250001,N,785618.24882879,6456.27126607311
21311,06,085,507402,1,060855074021,Block Group 1,G5030,S,695037,0,1238,452,202365,N,1099794.51159325,5583.72082246023
21312,06,085,508204,3,060855082043,Block Group 3,G5030,S,403316,0,1538,481,226007,N,639205.339870565,4382.44858908297
21313,06,085,508301,1,060855083011,Block Group 1,G5030,S,568933,0,1426,503,219271,N,901787.61507921,5106.20114729065
21314,06,085,508303,2,060855083032,Block Group 2,G5030,S,608336,0,1253,430,181625,N,964147.122743455,3926.0559770411
21315,06,067,007101,1,060670071011,Block Group 1,G5030,S,75757022,756966,340,85,114625,N,125824230.175723,49280.2336442923
21316,06,067,007105,1,060670071051,Block Group 1,G5030,S,686198,5716,2442,912,71953,N,1137082.38221367,7133.63327323086
21317,06,067,007417,2,060670074172,Block Group 2,G5030,S,1383812,0,2263,694,79474,N,2275899.87588716,6490.54620809026
21318,06,059,099216,3,060590992163,Block Group 3,G5030,S,364495,0,1274,455,87159,N,527758.23725772,3020.23012585665
21319,06,059,042113,2,060590421132,Block Group 2,G5030,S,859820,0,1084,431,105368,N,1237647.90302886,9311.98208524836
21320,06,085,506802,1,060855068021,Block Group 1,G5030,S,530395,0,1621,531,183750,N,838549.74096075,4255.84970693251
21321,06,085,506802,2,060855068022,Block Group 2,G5030,S,581566,0,1082,320,167917,N,919433.90741091,5327.4020245687
21322,06,085,506802,4,060855068024,Block Group 4,G5030,S,191141,0,559,273,102083,N,302200.55551803,2201.01926540904
21323,06,079,011800,5,060790118005,Block Group 5,G5030,S,8110611,0,2656,844,118929,N,12152034.3747987,23654.8167939269
21324,06,079,012102,3,060790121023,Block Group 3,G5030,S,527912,0,2273,657,55398,Y,790762.593824035,4758.88690291565
21325,06,079,010101,1,060790101011,Block Group 1,G5030,S,23839489,0,1779,697,82625,N,36169520.1824088,36061.3653058294
21326,06,079,013000,1,060790130001,Block Group 1,G5030,S,724537925,27428148,1443,562,65675,N,1139980563.111,232896.766982706
21327,06,079,010016,1,060790100161,Block Group 1,G5030,S,218605373,0,1628,618,114722,N,331451871.861233,96266.6813499445
21328,06,085,507402,2,060855074022,Block Group 2,G5030,S,824313,0,1235,449,167383,N,1304609.77537079,5324.85152256305
21329,06,085,507402,3,060855074023,Block Group 3,G5030,S,898049,0,1523,570,147708,N,1420889.71831891,5780.1907937192
21330,06,085,507500,1,060855075001,Block Group 1,G5030,S,1154841,0,1524,595,141875,N,1826720.23811941,6286.03645792581
21331,06,085,507500,2,060855075002,Block Group 2,G5030,S,828407,0,1313,440,186833,N,1310692.40960047,4949.94981416834
21332,06,023,000400,1,060230004001,Block Group 1,G5030,S,3076130,65974,1191,446,76548,N,5480995.1439365,10926.0882371784
21333,06,023,000400,2,060230004002,Block Group 2,G5030,S,866302,198,1356,468,108750,N,1511895.65316748,5605.85559274282
21334,06,023,000400,3,060230004003,Block Group 3,G5030,S,3080365,11166,1698,600,25703,Y,5394844.44248912,10896.1806987762
21335,06,085,505402,2,060855054022,Block Group 2,G5030,S,789483,0,1731,706,116579,N,1251367.66247904,5512.9642069485
21336,06,023,000500,1,060230005001,Block Group 1,G5030,S,982519,99168,1412,477,34688,Y,1889795.16910075,7629.6051963068
21337,06,023,000500,2,060230005002,Block Group 2,G5030,S,875780,88001,998,562,33625,Y,1683583.19206586,7214.79666610219
21338,06,037,460301,1,060374603011,Block Group 1,G5030,S,482044,3969,829,261,102250,N,712311.27617457,3854.96564868413
21339,06,037,460302,3,060374603023,Block Group 3,G5030,S,331066,0,888,279,100156,N,485098.68587453,2800.35814096709
21340,06,037,460302,4,060374603024,Block Group 4,G5030,S,292628,0,1816,559,43750,Y,428758.339773665,3501.90372319696
21341,06,037,460501,2,060374605012,Block Group 2,G5030,S,664450,0,891,276,250001,N,974137.858036475,4578.47091241733
21342,06,037,460502,2,060374605022,Block Group 2,G5030,S,993790,0,1723,439,250001,N,1456613.32226054,5984.27737428217
21343,06,037,460502,3,060374605023,Block Group 3,G5030,S,817491,0,1263,465,152226,N,1198071.74526595,5349.53958624609
21344,06,013,368001,2,060133680012,Block Group 2,G5030,S,290432,0,1543,485,74083,N,467871.819772005,3020.91512559387
21345,06,013,350000,3,060133500003,Block Group 3,G5030,S,1810560,0,1338,523,134770,N,2910155.80228425,8325.06855313154
21346,06,013,357000,2,060133570002,Block Group 2,G5030,S,8692055,1639841,1218,594,90867,N,16683690.0230839,26590.2367529193
21347,06,013,354002,1,060133540021,Block Group 1,G5030,S,7471861,0,2574,1020,250001,N,12022889.8397635,29156.3791242221
21348,06,013,353002,2,060133530022,Block Group 2,G5030,S,1953469,0,1692,647,235179,N,3141133.49534378,10066.6465156375
21349,06,013,353001,2,060133530012,Block Group 2,G5030,S,5632606,1967,1380,487,198036,N,9055096.73730111,13954.1565421485
21350,06,037,460700,4,060374607004,Block Group 4,G5030,S,986185,0,1019,310,135000,N,1445216.27459464,5359.47868607268
21351,06,007,003200,3,060070032003,Block Group 3,G5030,S,6802431,0,1325,505,32768,Y,11419559.6549306,20172.8732392191
21352,06,037,461000,3,060374610003,Block Group 3,G5030,S,438785,0,1170,315,117969,N,642842.832949935,3920.61714885076
21353,06,037,461100,2,060374611002,Block Group 2,G5030,S,581897,0,1871,600,100047,N,852403.212759225,4806.68226999016
21354,06,037,461100,3,060374611003,Block Group 3,G5030,S,436487,0,915,376,83667,N,639498.02617957,4546.77157448219
21355,06,037,461100,4,060374611004,Block Group 4,G5030,S,540931,8976,1686,414,105333,N,805612.310787805,4376.72268989981
21356,06,067,009323,1,060670093231,Block Group 1,G5030,S,2703630,0,2980,862,129750,N,4412381.48962711,10072.8406674864
21357,06,067,009323,2,060670093232,Block Group 2,G5030,S,1088235,0,2819,865,89750,N,1776341.55676531,9167.99576957468
21358,06,037,460700,3,060374607003,Block Group 3,G5030,S,1012668,995,769,279,248036,N,1485124.29711703,7607.7380129147
21359,06,007,003400,1,060070034001,Block Group 1,G5030,S,13470092,0,1673,587,47083,Y,22569569.6812967,20203.3150849715
21360,06,007,003400,2,060070034002,Block Group 2,G5030,S,25787048,497865,1912,497,83807,N,43992376.8260621,29767.844915894
